 Nombre EPS ,Nombre IPS,Valor Autorizado por EPS ($),Valor Girado IPS ($),observación,Fecha proceso Giro Directo,Fecha Giro,PROCESO
SANITAS E.P.S.,CLINICA PAJONALSAS," 1,340,201 "," 1,340,201 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL LOCAL OBANDO," 1,331,450 "," 1,331,450 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO AUDIOLOGICO ESPECIALIZADO CAE SAS," 1,293,220 "," 1,293,220 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE ANZOATEGUI," 1,280,050 "," 1,280,050 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO NORTE 1 ESE," 1,274,484 "," 1,274,484 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL CAMILO VILLAZON PUMAREJO MUN DE PUEBLO BELLO," 1,270,398 "," 1,270,398 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,GRUPO EMPRESARIAL JARBSALUD IPS SAS," 1,255,972 "," 1,255,972 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE CENTRO DE SALUD NUESTRA SENORA DE LA ESPERANZA MOLAGAVITA," 1,255,715 "," 1,255,715 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,SOCIEDAD DE CIRUJANOS PEDIATRAS ESPECIALISTAS IPS SAS," 1,227,400 "," 1,227,400 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE CENTRO DE SALUD DE TUBARA," 1,226,795 "," 1,226,795 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE CENTRO DE SALUD SANTIAGO DE MALLAMA," 1,172,700 "," 1,172,700 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE CENTRO DE SALUD DE ARCABUCO," 1,155,312 "," 1,155,312 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL INTEGRADO SAN VICENTE DE PAUL," 1,151,900 "," 1,151,900 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,QUILISALUD ESE," 1,141,030 "," 1,141,030 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE CENTRO DE SALUD SAN BLAS," 1,137,087 "," 1,137,087 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,COMPANIA COLOMBIANA DE SALUD COLSALUD SA," 1,132,958 "," 1,132,958 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE BOLIVAR," 1,114,682 "," 1,114,682 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL SAN SEBASTIAN DE URABA NECOCLI," 1,110,997 "," 1,110,997 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,INSTITUTO NACIONAL DE DEMENCIAS EMANUEL SAS," 1,093,296 "," 1,093,296 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA VALLEDUPAR SA," 1,081,402 "," 1,081,402 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL ALEJANDRO MAESTRE SIERRA ESE," 1,066,644 "," 1,066,644 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL ANDRES GIRARDOT DE GUICAN," 1,048,321 "," 1,048,321 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL SAN JOSE DE ACHI," 1,042,423 "," 1,042,423 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,FUNDACION HOSPITAL SAN JOSE DE BUGA," 1,040,455 "," 1,040,455 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL BELLOSALUD," 1,020,282 "," 1,020,282 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL SAN ROQUE ESE DEL MUNICIPIO DE GUACARI VALLE," 1,013,896 "," 1,013,896 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA LA VICTORIA SAS," 1,012,184 "," 1,012,184 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN JOSE DE VALLE DE SAN JOSE," 1,007,445 "," 1,007,445 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,UROCLIN SAS," 11,445,591 ", -   ,"PAGO RECHAZADO EN ACH, CUENTA NO EXISTE",2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,GLOBALDENTAL CENTER SAS," 2,727,985 ", -   ," PAGO RECHAZADO EN ACH, CUENTA NO EXISTE",2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,FUNDACION CTIC CENTRO DE TRATAMIENTO E INVESTIGACION SOBRE CANCER LUIS CARLOS SARMIENTO ANGULO," 1,314,421,103 ", -   ,NUMERO CUENTA INVALIDO,2024-04-08,4/15/2024,I ABRIL
NUEVA EPS,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO," 53,495,471,220 "," 53,495,471,220 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,AUDIFARMA SA," 51,010,666,347 "," 51,010,666,347 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,IPS ESPECIALIZADA SA," 18,811,409,628 "," 18,811,409,628 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,INSTITUTO DE DIAGNOSTICO MEDICO SA," 17,017,559,591 "," 17,017,559,591 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CORPORACION HOSPITALARIA JUAN CIUDAD," 10,930,063,054 "," 10,930,063,054 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION CLINICA VALLE DEL LILI," 10,751,082,156 "," 10,751,082,156 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA DE OCCIDENTE SA," 8,938,991,409 "," 8,938,991,409 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,ESE HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO," 5,437,962,034 "," 5,437,962,034 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,AVIDANTI SAS," 5,293,910,745 "," 5,293,910,745 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,RTS SAS," 4,967,526,022 "," 4,967,526,022 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,SERVICIOS ESPECIALES DE SALUD S E S," 4,686,064,131 "," 4,686,064,131 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION ABOOD SHAIO EN RESTRUCTURACION," 4,463,125,119 "," 4,463,125,119 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,HOSPITAL UNIVERSITARIO SAN IGNACIO," 4,295,957,283 "," 4,295,957,283 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION CARDIO INFANTIL," 4,286,015,902 "," 4,286,015,902 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL," 4,206,496,933 "," 4,206,496,933 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,INSTITUTO DE CANCEROLOGIA SAS," 4,135,312,635 "," 4,135,312,635 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION HOSPITAL SAN CARLOS," 3,787,061,007 "," 3,787,061,007 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,INVERSIONES MEDICAS DE ANTIOQUIA SA," 3,737,827,834 "," 3,737,827,834 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA MEDILASER SA," 3,715,079,924 "," 3,715,079,924 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,HOSPITAL PABLO TOBON URIBE," 3,663,386,721 "," 3,663,386,721 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,MEDICINA Y TECNOLOGIA SAS," 3,582,148,790 "," 3,582,148,790 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,GRUPO ONCOLOGICO INTERNACIONAL SA," 3,489,288,855 "," 3,489,288,855 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,E S E HOSPITAL FEDERICO LLERAS ACOSTA DE IBAGUE," 3,437,949,365 "," 3,437,949,365 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,PROMOTORA MEDICA LAS AMERICAS SA," 3,416,177,483 "," 3,416,177,483 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA LA SAGRADA FAMILIA SAS," 3,376,533,795 "," 3,376,533,795 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,SOCIEDAD MEDICA DE RIONEGRO S A," 3,293,299,461 "," 3,293,299,461 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,MEDICAL DUARTE ZF SAS," 3,249,531,471 "," 3,249,531,471 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,SOCIEDAD COMERCIALIZADORA DE INSUMOS Y SERVICIOS MEDICOS S A S," 2,991,154,208 "," 2,991,154,208 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,ONCOMEDICA SA," 2,976,138,891 "," 2,976,138,891 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,ETICOS SERRANO GOMEZ LTDA," 2,888,617,133 "," 2,888,617,133 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL," 2,816,707,641 "," 2,816,707,641 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO," 2,815,551,117 "," 2,815,551,117 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,AUDIFARMA SA," 2,684,771,913 "," 2,684,771,913 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,E S E INSTITUTO NACIONAL DE CANCEROLOGIA," 2,655,849,943 "," 2,655,849,943 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION OFTALMOLOGICA DE SANTANDER FOSCAL," 2,598,432,440 "," 2,598,432,440 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA SAN JOSE DE CUCUTA SA," 2,560,587,293 "," 2,560,587,293 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA GENERAL DEL NORTE S A," 2,516,248,484 "," 2,516,248,484 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E S E," 2,514,272,964 "," 2,514,272,964 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA MEDICOS SA," 2,342,542,743 "," 2,342,542,743 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,INSTITUTO MEDICO DE ALTA TECNOLOGIA SAS," 2,304,005,355 "," 2,304,005,355 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD SAS," 2,260,843,188 "," 2,260,843,188 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,MESSER COLOMBIA SA," 2,251,050,574 "," 2,251,050,574 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION AMIGOS DE LA SALUD," 2,231,649,928 "," 2,231,649,928 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION CARDIOVASCULAR DE COLOMBIA," 2,230,317,723 "," 2,230,317,723 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,SOCIEDAD MEDICO QUIRURGICA DEL TOLIMA S A," 2,229,377,960 "," 2,229,377,960 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION HOSPITAL SAN PEDRO," 2,193,216,296 "," 2,193,216,296 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,HOSPITAL DEPARTAMENTAL TOMAS URIBE URIBE ESE," 2,134,385,783 "," 2,134,385,783 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,MOGOTAX SAS," 2,015,908,905 "," 2,015,908,905 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,MEDICINA Y TERAPIAS DOMICILIARIAS SAS," 1,874,652,034 "," 1,874,652,034 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CORPORACION CLINICA," 1,863,542,399 "," 1,863,542,399 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO," 1,842,998,992 "," 1,842,998,992 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA CHIA SA," 1,797,235,252 "," 1,797,235,252 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION HOSPITAL DE LA MISERICORDIA," 1,767,422,673 "," 1,767,422,673 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION CLINICA DEL NORTE," 1,752,835,942 "," 1,752,835,942 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA ESE," 1,712,956,959 "," 1,712,956,959 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA DE LA VISION DEL VALLE SAS," 1,643,066,930 "," 1,643,066,930 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,UNIVERSIDAD PONTIFICIA BOLIVARIANA," 1,642,938,923 "," 1,642,938,923 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA REINA CATALINA Y CIA LTDA," 1,639,821,582 "," 1,639,821,582 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO," 1,628,628,067 "," 1,628,628,067 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARINO," 1,620,051,923 "," 1,620,051,923 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,ESE HOSPITAL DE YOPAL," 1,618,506,752 "," 1,618,506,752 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,ORGANIZACION CLINICA BONNADONA PREVENIR SAS," 1,609,638,689 "," 1,609,638,689 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL," 1,589,076,343 "," 1,589,076,343 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,INTEGRAL I P S LTDA," 1,575,785,500 "," 1,575,785,500 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE," 1,548,977,771 "," 1,548,977,771 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,ANGIOGRAFIA DE OCCIDENTE SA," 1,510,508,000 "," 1,510,508,000 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,ESE HOSPITAL SAN JOSE DEL GUAVIARE," 1,509,103,614 "," 1,509,103,614 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,UNIDAD HEMATOLOGICA ESPECIALIZADA IPS SAS," 1,492,523,286 "," 1,492,523,286 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,UNIDAD CARDIO QUIRURGICA DE NARINO SAS," 1,484,514,142 "," 1,484,514,142 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION HOSPITAL SAN JOSE DE BUGA," 1,462,765,695 "," 1,462,765,695 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,DUMIAN MEDICAL SAS," 1,456,347,797 "," 1,456,347,797 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,HOSPITAL REGIONAL DE SOGAMOSO ESE," 1,350,500,616 "," 1,350,500,616 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,E S E HOSPITAL MANUEL URIBE ANGEL," 1,345,536,465 "," 1,345,536,465 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,SO SERVICIOS MEDICOS Y OFTALMOLOGICOS SAS," 1,342,540,204 "," 1,342,540,204 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,ESE HOSPITAL UNIVERSITARIO SAN JORGE," 1,333,916,544 "," 1,333,916,544 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,DAVITA SAS," 1,327,066,105 "," 1,327,066,105 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA ZAYMA S A S," 1,310,595,922 "," 1,310,595,922 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CUIDARTE EN CASA S A S," 1,287,667,424 "," 1,287,667,424 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,SALUD DARIEN IPS SA," 1,284,843,461 "," 1,284,843,461 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,HOSPITAL REGIONAL JOSE DAVID PADILLA VILLAFANE ESE," 1,280,945,726 "," 1,280,945,726 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA MEDELLIN S A," 1,271,049,706 "," 1,271,049,706 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,PROJECTION LIFE COLOMBIA S A," 1,245,262,272 "," 1,245,262,272 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA ANTIOQUIA SA," 1,236,426,567 "," 1,236,426,567 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,HOSPITAL UNIVERSITARIO DE LA SAMARITANA ESE," 1,223,878,108 "," 1,223,878,108 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,ESE HOSPITAL REGIONAL DE DUITAMA," 1,220,836,231 "," 1,220,836,231 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,MEDICADIZ SAS," 1,213,982,876 "," 1,213,982,876 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,SOCIEDAD CLINICA BOYACA LTDA," 1,184,199,786 "," 1,184,199,786 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,SOCIEDAD DE ONCOLOGIA Y HEMATOLOGIA DEL CESAR SAS," 1,172,736,741 "," 1,172,736,741 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,E S E HOSPITAL REGIONAL DEL LIBANO," 1,170,393,215 "," 1,170,393,215 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA CENTENARIO SAS," 1,164,918,246 "," 1,164,918,246 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA LA ESTANCIA SA," 1,164,171,437 "," 1,164,171,437 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,PROYECTAR SALUD SAS," 1,118,891,758 "," 1,118,891,758 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CENTRO DE CANCEROLOGIA DE BOYACA LTDA," 1,103,601,352 "," 1,103,601,352 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,ESE HOSPITAL REGIONAL MANUELA BELTRAN," 1,079,487,696 "," 1,079,487,696 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,IPS ESPECIALIZADA SA," 990,074,191 "," 990,074,191 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,IPS MECAS SALUD DOMICILIARIA SAS," 986,411,253 "," 986,411,253 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,IPS CLINICA ROQUE ARMANDO LOPEZ ALVAREZ E U," 976,984,701 "," 976,984,701 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,MEDICUC IPS LTDA," 956,546,773 "," 956,546,773 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CENTRO INTEGRAL DE REHABILITACION DE COLOMBIA," 931,867,791 "," 931,867,791 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,ESE HOSPITAL SAN RAFAEL DE EL ESPINAL," 885,725,977 "," 885,725,977 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,GYO MEDICAL IPS SAS," 875,440,952 "," 875,440,952 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA MEISEL SAS," 837,790,343 "," 837,790,343 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,HACES INVERSIONES Y SERVICIOS S A," 807,881,071 "," 807,881,071 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,ORGANIZACION VIHONCO IPS S A S," 791,339,260 "," 791,339,260 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,NVA E S E HOSPITAL DEPARTAMENTAL SAN FRANCISCO DE ASIS," 780,891,273 "," 780,891,273 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,MEDICA MAGDALENA S A S," 760,838,082 "," 760,838,082 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CENTRO CARDIOVASCULAR SOMER INCARE SA," 736,262,873 "," 736,262,873 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA DE ESPECIALISTAS LTDA," 703,578,068 "," 703,578,068 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION HUMANA PARA LA SALUD DE COLOMBIA IPS HUMSALUD," 698,024,576 "," 698,024,576 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,MEDINISTROS SAS," 661,094,009 "," 661,094,009 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,E S E HOSPITAL EMIRO QUINTERO CANIZARES," 619,863,582 "," 619,863,582 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,ESE HOSPITAL DEPARTAMENTAL SANTA SOFIA DE CALDAS," 613,141,925 "," 613,141,925 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CORPORACION HOSPITALARIA JUAN CIUDAD," 575,266,477 "," 575,266,477 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,INSTITUTO DEL CORAZON SAS," 563,373,783 "," 563,373,783 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA SANTA ANA SA," 554,379,276 "," 554,379,276 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,COLOMBIA SALUDABLE," 549,302,838 "," 549,302,838 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CUIDARTE TU SALUD S A S," 544,402,637 "," 544,402,637 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,HOSPITAL SAN VICENTE DE ARAUCA ESE," 532,773,221 "," 532,773,221 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,SERVICIOS MEDICOS OLIMPUS IPS SAS," 521,632,724 "," 521,632,724 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,INSTITUTO OFTALMOLOGICO DE CALDAS S A," 491,297,768 "," 491,297,768 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICOS PROGRAMAS DE ATENCION INTEGRAL SAS IPS," 480,539,686 "," 480,539,686 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA CARDIO VID," 475,559,645 "," 475,559,645 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FRESENIUS MEDICAL CARE COLOMBIA SA," 464,253,777 "," 464,253,777 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,E S E HOSPITAL SAN JUAN DE DIOS," 461,051,600 "," 461,051,600 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,SOCIEDAD DE ENFERMERAS PROFESIONALES SAS," 450,721,001 "," 450,721,001 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CENTRO MEDICO SAN JUAN EU," 440,480,692 "," 440,480,692 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA PALMIRA S A," 437,265,134 "," 437,265,134 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION SANTA SOFIA DE ASIS," 436,963,676 "," 436,963,676 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,MEDPLUS CENTRO DE RECUPERACION INTEGRAL," 425,804,197 "," 425,804,197 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,UNIDAD MEDICA ORLUZ SAS," 414,493,832 "," 414,493,832 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO," 410,966,436 "," 410,966,436 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA DE NUESTRA SENORA DE LA PAZ," 392,338,325 "," 392,338,325 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,ATENCION MEDICO INMEDIATA DOMICILIARIA AMID SAS," 364,509,542 "," 364,509,542 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,ASISTENCIA MEDICA INMEDIATA AMEDI SAS," 343,608,055 "," 343,608,055 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION SANTA FE DE BOGOTA," 338,949,702 "," 338,949,702 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA MONTERIA SA," 335,014,709 "," 335,014,709 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA SAN RAFAEL DE POPAYAN SAS," 332,533,580 "," 332,533,580 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,CLINICA PORTOAZUL SA," 327,662,177 "," 327,662,177 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,BIOMAB IPS SAS," 317,108,473 "," 317,108,473 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,SALUD EN CASA MEDICOS SAS," 316,308,955 "," 316,308,955 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FABILU LTDA," 312,848,745 "," 312,848,745 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,VIVESSALUD EJE CAFETERO SAS," 302,060,942 "," 302,060,942 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,HOSPITAL UNIVERSITARIO SINCELEJO," 302,047,368 "," 302,047,368 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,DIME CLINICA NEUROCARDIOVASCULAR SA," 300,973,392 "," 300,973,392 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,ART MEDICA SAS," 280,109,370 "," 280,109,370 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,FUNDACION OFTALMOLOGICA DEL CARIBE," 279,903,459 "," 279,903,459 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,AVIDANTI SAS," 278,626,881 "," 278,626,881 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,E S E HOSPITAL SAN JUAN DE DIOS," 276,300,737 "," 276,300,737 ",,2024-04-15,4/15/2024,II ABRIL
NUEVA EPS,IPS SALUD ANTIOQUIA LTDA," 275,208,624 "," 275,208,624 ",,2024-04-15,4/15/2024,II ABRIL
