Nombre EPS, Razón Social ,Valor Autorizado por EPS ($),Valor Giro a IPS ($),Fecha de giro,Observaciones
NUEVA EPS ,INSTITUTO DE DIAGNOSTICO MEDICO S.A.," 1,000,998,338.00 "," 1,000,998,338.00 ",4/12/2024,
NUEVA EPS ,IPS MECAS SALUD DOMICILIARIA SAS," 999,211,942.00 "," 999,211,942.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA," 995,364,809.00 "," 995,364,809.00 ",4/12/2024,
NUEVA EPS ,ADILAB - AYUDAS DIAGNOSTICAS Y LABORATORIO CLINICO S.A.S," 994,203,670.00 "," 994,203,670.00 ",4/12/2024,
NUEVA EPS ,INVERSIONES LEAL Y OXIGENOS SAS," 990,445,875.00 "," 990,445,875.00 ",4/12/2024,
NUEVA EPS ,INSTITUTO DEL CORAZON S.A.S," 989,369,331.00 "," 989,369,331.00 ",4/12/2024,
NUEVA EPS ,SAIS IPS SAS IMAGENOLOGIA Y HEMODINAMIA," 960,407,244.00 "," 960,407,244.00 ",4/12/2024,
NUEVA EPS ,CLINICA DE CANCEROLOGIA DEL NORTE DE SANTANDER LTDA.," 956,750,779.00 "," 956,750,779.00 ",4/12/2024,
NUEVA EPS ,CLINICA SAN JOSE DE CUCUTA SA," 953,720,269.00 "," 953,720,269.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL LOCAL DE AGUACHICA," 948,223,237.00 "," 948,223,237.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL REGIONAL DE LA ORINOQUIA E.S.E.," 946,190,709.00 "," 946,190,709.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL DEPARTAMENTAL DE GRANADA - EMPRESA SOCIAL DEL META," 929,251,838.00 "," 929,251,838.00 ",4/12/2024,
NUEVA EPS ,FUNDACION ABOOD SHAIO," 928,809,797.00 "," 928,809,797.00 ",4/12/2024,
NUEVA EPS ,ORGANIZACION CLINICA GENERAL DEL NORTE S.A.S.," 919,929,912.00 "," 919,929,912.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FELIX LA DORADA CALDAS," 896,367,372.00 "," 896,367,372.00 ",4/12/2024,
NUEVA EPS ,SALUD A SU HOGAR DE COLOMBIA IPS SAS," 893,774,029.00 "," 893,774,029.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SAN VICENTE ESE," 890,169,815.00 "," 890,169,815.00 ",4/12/2024,
NUEVA EPS ,CENTRO HOSPITAL DIVINO NIÑO EMPRESA SOCIAL DEL ESTADO," 889,243,020.00 "," 889,243,020.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL DE GARZON," 881,871,839.00 "," 881,871,839.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE," 879,754,204.00 "," 879,754,204.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO," 866,565,709.00 "," 866,565,709.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DEL MAGDALENA MEDIO," 865,932,974.00 "," 865,932,974.00 ",4/12/2024,
NUEVA EPS ,FUNDACIÓN HOSPITAL UNIVERSIDAD DEL NORTE," 861,249,071.00 "," 861,249,071.00 ",4/12/2024,
NUEVA EPS ,CLINICA CARDIO INTEGRAL IPS. SAS," 858,235,445.00 "," 858,235,445.00 ",4/12/2024,
NUEVA EPS ,INSTITUTO DEL CORAZON S.A.S," 853,635,460.00 "," 853,635,460.00 ",4/12/2024,
NUEVA EPS ,INSTITUTO MEDICO DE ALTA TECNOLOGÍA S.A.S," 842,334,712.00 "," 842,334,712.00 ",4/12/2024,
NUEVA EPS ,CLINICA BELO HORIZONTE SAS," 839,219,319.00 "," 839,219,319.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO," 835,902,610.00 "," 835,902,610.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA," 819,569,391.00 "," 819,569,391.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO JAIME ALVARADO Y CASTILLA," 815,765,360.00 "," 815,765,360.00 ",4/12/2024,
NUEVA EPS ,ANGIOGRAFIA DE COLOMBIA S.A.S.," 811,517,752.00 "," 811,517,752.00 ",4/12/2024,
NUEVA EPS ,"INSTITUTO PARA LA PREVENCIÓN, EL TRATAMIENTO Y REHABILITACIÓN DE LAS ENFERMEDADES INMUNOSUPRESORAS SAS - RENACERA"," 800,658,990.00 "," 800,658,990.00 ",4/12/2024,
NUEVA EPS ,CENTRO DE INVESTIGACIONES ONCOLOGICAS CLINICA SAN DIEGO CIOSAD SAS," 800,045,991.00 "," 800,045,991.00 ",4/12/2024,
NUEVA EPS ,TRANSACUATICO K & M S.A.S," 798,738,983.00 "," 798,738,983.00 ",4/12/2024,
NUEVA EPS ,HEALTH & LIFE IPS SAS SIGLA H&L UCC SAS," 797,840,170.00 "," 797,840,170.00 ",4/12/2024,
NUEVA EPS ,MEDICADIZ S.A.S," 795,753,324.00 "," 795,753,324.00 ",4/12/2024,
NUEVA EPS ,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.," 794,874,834.00 "," 794,874,834.00 ",4/12/2024,
NUEVA EPS ,RED SALUD CASANARE E.S.E.," 789,403,474.00 "," 789,403,474.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN JOSE DE TIERRALTA," 775,369,890.00 "," 775,369,890.00 ",4/12/2024,
NUEVA EPS ,CLINICA ZAYMA S.A.S," 770,702,476.00 "," 770,702,476.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA," 770,056,287.00 "," 770,056,287.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL MARCO FIDEL SUAREZ," 766,370,177.00 "," 766,370,177.00 ",4/12/2024,
NUEVA EPS ,ESE CAMU SAN RAFAEL," 763,528,613.00 "," 763,528,613.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD," 763,282,800.00 "," 763,282,800.00 ",4/12/2024,
NUEVA EPS ,ORGANIZACION CLINICA BONNADONA PREVENIR S.A.S.," 763,063,337.00 "," 763,063,337.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS," 761,218,480.00 "," 761,218,480.00 ",4/12/2024,
NUEVA EPS ,ESE CLINICA GUANE Y SU RED INTEGRAL DE SALUD," 750,865,360.00 "," 750,865,360.00 ",4/12/2024,
NUEVA EPS ,FUNDACIÓN CLINICA DEL NORTE," 748,966,432.00 "," 748,966,432.00 ",4/12/2024,
NUEVA EPS ,CLINICA LA SAGRADA FAMILIA SAS," 746,364,757.00 "," 746,364,757.00 ",4/12/2024,
NUEVA EPS ,PROMOTORA CLINICA ZONA FRANCA DE URABA SAS," 740,987,935.00 "," 740,987,935.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE," 738,390,302.00 "," 738,390,302.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA," 737,331,865.00 "," 737,331,865.00 ",4/12/2024,
NUEVA EPS ,CLINICA MONTERIA S.A," 735,113,093.00 "," 735,113,093.00 ",4/12/2024,
NUEVA EPS ,CLINICA DEL PRADO S.A.S," 733,817,269.00 "," 733,817,269.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA," 733,800,787.00 "," 733,800,787.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL LOCAL DE PIEDECUESTA," 733,388,600.00 "," 733,388,600.00 ",4/12/2024,
NUEVA EPS ,CLINICA MEISEL S.A.S.," 732,943,051.00 "," 732,943,051.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL UNIVERSITARIO DEL QUINDIO SAN JUAN DE DIOS," 730,236,351.00 "," 730,236,351.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA," 728,609,807.00 "," 728,609,807.00 ",4/12/2024,
NUEVA EPS ,ESE CAMU SANTA TERESITA," 727,758,528.00 "," 727,758,528.00 ",4/12/2024,
NUEVA EPS ,CLINICA SAN FRANCISCO S.A," 726,801,952.00 "," 726,801,952.00 ",4/12/2024,
NUEVA EPS ,FISIOHOMESAS," 724,344,773.00 "," 724,344,773.00 ",4/12/2024,
NUEVA EPS ,SOCIEDAD DE SERVICIOS OCULARES S.A.S-OPTISALUD," 723,856,717.00 "," 723,856,717.00 ",4/12/2024,
NUEVA EPS ,QUIMIOSALUD S.A.S," 723,841,224.00 "," 723,841,224.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO DE NEIVA," 722,848,678.00 "," 722,848,678.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO," 722,344,764.00 "," 722,344,764.00 ",4/12/2024,
NUEVA EPS ,CENTRO MEDICO SAN JUAN EU," 722,017,371.00 "," 722,017,371.00 ",4/12/2024,
NUEVA EPS ,DIME CLINICA NEUROCARDIOVASCULAR S.A," 721,684,485.00 "," 721,684,485.00 ",4/12/2024,
NUEVA EPS ,SO SERVICIOS MEDICOS Y OFTALMOLOGICOS S.A.S," 717,292,790.00 "," 717,292,790.00 ",4/12/2024,
NUEVA EPS ,FUNDACION HOSPITAL SAN PEDRO," 713,720,613.00 "," 713,720,613.00 ",4/12/2024,
NUEVA EPS ,AUDIOCOM IPS," 712,511,336.00 "," 712,511,336.00 ",4/12/2024,
NUEVA EPS ,CLINICA REGIONAL DEL SAN JORGE AGENCIA YOPAL," 707,835,259.00 "," 707,835,259.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL REGIONAL DE MONIQUIRA ESE," 706,783,624.00 "," 706,783,624.00 ",4/12/2024,
NUEVA EPS ,IPS PUENTE DEL MEDIO," 705,979,698.00 "," 705,979,698.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SAN RAFAEL DE PACHO," 705,243,793.00 "," 705,243,793.00 ",4/12/2024,
NUEVA EPS ,CORPORACIÓN SALUD UN," 704,646,777.00 "," 704,646,777.00 ",4/12/2024,
NUEVA EPS ,CLINICA ALTA COMPLEJIDAD SAN JUAN BAUTISTA S.A.S," 702,982,191.00 "," 702,982,191.00 ",4/12/2024,
NUEVA EPS ,INSTITUTO NACIONAL DE CANCEROLOGIA," 701,204,401.00 "," 701,204,401.00 ",4/12/2024,
NUEVA EPS ,CLINICA MATERNO INFANTIL CASA DEL NIÑO S.A.S," 699,496,098.00 "," 699,496,098.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PADUA DE LA PLATA," 695,104,129.00 "," 695,104,129.00 ",4/12/2024,
NUEVA EPS ,ONCOMEDICA S.A.S," 694,047,262.00 "," 694,047,262.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL MONTELIBANO," 683,360,909.00 "," 683,360,909.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO," 680,863,558.00 "," 680,863,558.00 ",4/12/2024,
NUEVA EPS ,CLINICA MEDELLIN S.A.S.," 679,089,363.00 "," 679,089,363.00 ",4/12/2024,
NUEVA EPS ,UNIVERSIDAD PONTIFICIA BOLIVARIANA," 673,896,507.00 "," 673,896,507.00 ",4/12/2024,
NUEVA EPS ,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD"""," 669,024,524.00 "," 669,024,524.00 ",4/12/2024,
NUEVA EPS ,CLINICA DEL OCCIDENTE S.A.," 667,616,333.00 "," 667,616,333.00 ",4/12/2024,
NUEVA EPS ,CLINICA NUESTRA SEÑORA DE LA PAZ," 666,304,897.00 "," 666,304,897.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SAN ANDRES E.S.E.," 665,451,726.00 "," 665,451,726.00 ",4/12/2024,
NUEVA EPS ,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO," 663,066,264.00 "," 663,066,264.00 ",4/12/2024,
NUEVA EPS ,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS," 659,940,773.00 "," 659,940,773.00 ",4/12/2024,
NUEVA EPS ,CLINICA ALTA COMPLEJIDAD DE AGUACHICA S.A.S.," 659,639,343.00 "," 659,639,343.00 ",4/12/2024,
NUEVA EPS ,CRUZ ROJA COLOMBIANA SECCIONAL CALDAS," 653,262,209.00 "," 653,262,209.00 ",4/12/2024,
NUEVA EPS ,E.S.E HOSPITAL SAN JORGE," 653,034,431.00 "," 653,034,431.00 ",4/12/2024,
NUEVA EPS ,"HOSPITAL SUSANA LOPEZ DE VALENCIA, EMPRESA SOCIAL DEL ESTADO"," 650,163,957.00 "," 650,163,957.00 ",4/12/2024,
NUEVA EPS ,UNIDAD PRIMARIA DE ATENCION SAN NICOLAS," 649,966,932.00 "," 649,966,932.00 ",4/12/2024,
NUEVA EPS ,CLINICA VERSALLES S.A.," 643,252,644.00 "," 643,252,644.00 ",4/12/2024,
NUEVA EPS ,FUNDACION HOSPITAL SAN JOSE DE BUGA," 641,345,281.00 "," 641,345,281.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA," 638,860,415.00 "," 638,860,415.00 ",4/12/2024,
NUEVA EPS ,ASSBASALUD ESE," 634,393,444.00 "," 634,393,444.00 ",4/12/2024,
NUEVA EPS ,PROMOTORA MEDICA LAS AMERICAS S.A," 633,362,926.00 "," 633,362,926.00 ",4/12/2024,
NUEVA EPS ,CLINICA SANTA MARIA SAS," 629,543,505.00 "," 629,543,505.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL PSIQUIÁTRICO SAN CAMILO," 628,911,871.00 "," 628,911,871.00 ",4/12/2024,
NUEVA EPS ,GLOBAL LIFE AMBULANCIAS SAS," 621,515,854.00 "," 621,515,854.00 ",4/12/2024,
NUEVA EPS ,ORGANIZACION VIHONCO IPS SAS," 611,037,953.00 "," 611,037,953.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO MARIA AUXILIADORA DE GARZON," 608,881,776.00 "," 608,881,776.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN JORGE," 606,578,329.00 "," 606,578,329.00 ",4/12/2024,
NUEVA EPS ,CLINICA CHINITA S.A.," 606,457,899.00 "," 606,457,899.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL DEPARTAMENTAL MARIA INMACULADA ESE," 606,134,597.00 "," 606,134,597.00 ",4/12/2024,
NUEVA EPS ,NUEVO HOSPITAL LA CANDELARIA," 598,078,778.00 "," 598,078,778.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO MUNICIPAL MANUEL CASTRO TOVAR," 596,899,208.00 "," 596,899,208.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA EMPRESA SOCIAL DEL ESTADO," 594,906,169.00 "," 594,906,169.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL REGIONAL DE VELEZ," 591,453,527.00 "," 591,453,527.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL INFANTIL LOS ANGELES," 589,411,795.00 "," 589,411,795.00 ",4/12/2024,
NUEVA EPS ,UCIS DE COLOMBIA S.A.S.," 588,481,273.00 "," 588,481,273.00 ",4/12/2024,
NUEVA EPS ,CLINICA DE OCCIDENTE," 588,014,178.00 "," 588,014,178.00 ",4/12/2024,
NUEVA EPS ,"FUNDACIÓN UNIONVIDA ""FUNVIDA"""," 584,711,210.00 "," 584,711,210.00 ",4/12/2024,
NUEVA EPS ,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ," 583,013,507.00 "," 583,013,507.00 ",4/12/2024,
NUEVA EPS ,FUNDACION CARDIO INFANTIL INSTITUTO DE CARDIOLOGIA," 573,357,771.00 "," 573,357,771.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO," 573,168,315.00 "," 573,168,315.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL CIVIL DE IPIALES," 570,348,619.00 "," 570,348,619.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL ROBERTO QUINTERO VILLA ESE MONTENEGRO," 568,333,590.00 "," 568,333,590.00 ",4/12/2024,
NUEVA EPS ,CENTRO DE ATENCION Y DIAGNOSTICO DE ENFERMEDADES INFECCIOSAS C.D.I.S.A.S.," 567,708,725.00 "," 567,708,725.00 ",4/12/2024,
NUEVA EPS ,UNIVERSIDAD DE ANTIOQUIA," 564,433,646.00 "," 564,433,646.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL REINA SOFIA DE ESPAÑA EMPRESA SOCIAL DEL ESTADO LERIDA TOLIMA," 563,356,106.00 "," 563,356,106.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO," 562,669,990.00 "," 562,669,990.00 ",4/12/2024,
NUEVA EPS ,LIGA CONTRA EL CANCER RISARALDA," 562,407,988.00 "," 562,407,988.00 ",4/12/2024,
NUEVA EPS ,MEDICINA Y TERAPIAS DOMICILIARIAS S.A.S.," 562,183,840.00 "," 562,183,840.00 ",4/12/2024,
NUEVA EPS ,CLINICA DE ESPECIALISTAS MARIA AUXILIADORA S.A.S.," 562,175,612.00 "," 562,175,612.00 ",4/12/2024,
NUEVA EPS ,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.," 560,481,693.00 "," 560,481,693.00 ",4/12/2024,
NUEVA EPS ,SERVICIOS MEDICOS INTEGRALES DE SALUD SAS SERVIMEDICOS SAS," 558,748,793.00 "," 558,748,793.00 ",4/12/2024,
NUEVA EPS ,IPS MI SALUD EN CASA SAS," 546,250,230.00 "," 546,250,230.00 ",4/12/2024,
NUEVA EPS ,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E," 544,106,472.00 "," 544,106,472.00 ",4/12/2024,
NUEVA EPS ,AVIDANTI SAS," 542,851,295.00 "," 542,851,295.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL PABLO TOBON URIBE," 541,086,727.00 "," 541,086,727.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA," 538,381,220.00 "," 538,381,220.00 ",4/12/2024,
NUEVA EPS ,CLÍNICA ESPECIALIZADA LA CONCEPCIÓN S.A.S," 534,069,169.00 "," 534,069,169.00 ",4/12/2024,
NUEVA EPS ,ESE CAMU DEL PRADO," 533,484,096.00 "," 533,484,096.00 ",4/12/2024,
NUEVA EPS ,CLÍNICA UNIVERSIDAD DE LA SABANA," 533,261,610.00 "," 533,261,610.00 ",4/12/2024,
NUEVA EPS ,SERVICIOS MEDICOS FAMEDIC SAS," 533,202,514.00 "," 533,202,514.00 ",4/12/2024,
NUEVA EPS ,FUNDACION HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE," 532,719,492.00 "," 532,719,492.00 ",4/12/2024,
NUEVA EPS ,E.S.E HOSPITAL SAN ANTONIO DE PADUA," 531,075,721.00 "," 531,075,721.00 ",4/12/2024,
NUEVA EPS ,CLINICA PSIQUIATRICA SAN JUAN DE DIOS," 530,522,649.00 "," 530,522,649.00 ",4/12/2024,
NUEVA EPS ,CLINICA BLAS DE LEZO S.A.S," 527,492,815.00 "," 527,492,815.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSÉ MARÍA HERNÁNDEZ," 527,073,785.00 "," 527,073,785.00 ",4/12/2024,
NUEVA EPS ,CLINICA LA TRINIDAD I.P.S. LTDA," 526,336,513.00 "," 526,336,513.00 ",4/12/2024,
NUEVA EPS ,RAYOS X E IMAGENES DIAGNOSTICAS RADIOSALUD S.A.S," 522,993,312.00 "," 522,993,312.00 ",4/12/2024,
NUEVA EPS ,CLINICA DEL SISTEMA NERVIOSO S.A.S," 519,733,161.00 "," 519,733,161.00 ",4/12/2024,
NUEVA EPS ,UNIDAD HEMATO ONCOLOGICA ESPECIALIZADA IPS SAS," 518,377,252.00 "," 518,377,252.00 ",4/12/2024,
NUEVA EPS ,JOHNSON & JOHNSON DE COLOMBIA SA," 517,923,485.00 "," 517,923,485.00 ",4/12/2024,
NUEVA EPS ,GESTION SALUD S.A.S.," 512,560,606.00 "," 512,560,606.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL LOCAL MUNICIPIO DE LOS PATIOS," 510,047,156.00 "," 510,047,156.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SANTA MÓNICA," 509,248,499.00 "," 509,248,499.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ," 508,971,231.00 "," 508,971,231.00 ",4/12/2024,
NUEVA EPS ,SOCIEDAD DE OFTALMOLOGIA Y CIRUGIA PLASTICA DE CUCUTA S.A.," 508,409,501.00 "," 508,409,501.00 ",4/12/2024,
NUEVA EPS ,SOCIEDAD MEDICA CLINICA MAICAO S.A," 508,255,565.00 "," 508,255,565.00 ",4/12/2024,
NUEVA EPS ,CENTRO DE REHABILITACIÓN INTEGRAL NUEVO AMANECER LST SAS," 508,151,241.00 "," 508,151,241.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA," 508,071,212.00 "," 508,071,212.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.," 506,735,528.00 "," 506,735,528.00 ",4/12/2024,
NUEVA EPS ,FUNDACION CTIC - CENTRO DE TRATAMIENTO E INVESTIGACION SOBRE CANCER LUIS CARLOS SARMIENTO ANGULO," 505,470,005.00 "," 505,470,005.00 ",4/12/2024,
NUEVA EPS ,RED SALUD INTEGRAL IPS S.A.S.," 504,927,969.00 "," 504,927,969.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAGRADO CORAZON DE JESUS," 503,380,416.00 "," 503,380,416.00 ",4/12/2024,
NUEVA EPS ,IPS CLINICA REINA CATALINA S.A.S.," 502,112,593.00 "," 502,112,593.00 ",4/12/2024,
NUEVA EPS ,EMPRESA MULTIACTIVA DE SALUD," 500,803,732.00 "," 500,803,732.00 ",4/12/2024,
NUEVA EPS ,IPS CLÍNICA ROQUE ARMANDO LÓPEZ ÁLVAREZ E.U.," 498,833,675.00 "," 498,833,675.00 ",4/12/2024,
NUEVA EPS ,MESSER COLOMBIA S.A.," 495,993,049.00 "," 495,993,049.00 ",4/12/2024,
NUEVA EPS ,CLINICA DE ORTOPEDIA Y FRACTURAS TRAUMEDICAL S.A.S," 484,409,786.00 "," 484,409,786.00 ",4/12/2024,
NUEVA EPS ,SALUD DARIEN I.P.S. S.A.," 480,882,589.00 "," 480,882,589.00 ",4/12/2024,
NUEVA EPS ,SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E," 480,763,301.00 "," 480,763,301.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL DE ALTA COMPLEJIDAD DEL PUTUMAYO S.A.S ZOMAC," 479,960,377.00 "," 479,960,377.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA," 479,606,657.00 "," 479,606,657.00 ",4/12/2024,
NUEVA EPS ,CLINICA REGIONAL DE ESPECIALISTAS SINAIS VITAIS SAS," 479,406,464.00 "," 479,406,464.00 ",4/12/2024,
NUEVA EPS ,E.S.E HOSPITAL DEPARTAMENTAL TOMAS URIBE URIBE DE TULUA EMPRESA SOCIAL DEL ESTADO," 479,211,217.00 "," 479,211,217.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA," 479,071,178.00 "," 479,071,178.00 ",4/12/2024,
NUEVA EPS ,CLINICA SAN JOSE DE CUCUTA SA," 478,972,565.00 "," 478,972,565.00 ",4/12/2024,
NUEVA EPS ,CENTRO CARDIOVASCULAR SOMER INCARE S A," 476,244,409.00 "," 476,244,409.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.," 476,228,112.00 "," 476,228,112.00 ",4/12/2024,
NUEVA EPS ,PROJECTION LIFE COLOMBIA," 473,423,434.00 "," 473,423,434.00 ",4/12/2024,
NUEVA EPS ,SOCIEDAD UNIDAD INTEGRAL DE SALUD MENTAL SION SAS," 471,216,638.00 "," 471,216,638.00 ",4/12/2024,
NUEVA EPS ,CLINICA CASANARE S.A," 471,094,290.00 "," 471,094,290.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL REGIONAL SAN GIL," 470,591,001.00 "," 470,591,001.00 ",4/12/2024,
NUEVA EPS ,ATENCION MEDICO INMEDIATA DOMICILIARIA AMID SAS," 467,529,347.00 "," 467,529,347.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL CENTRO E.S.E. DE PLANADAS," 466,771,801.00 "," 466,771,801.00 ",4/12/2024,
NUEVA EPS ,CENTRO INTEGRAL DE REHABILITACION COLOMBIA - CIREC," 464,405,977.00 "," 464,405,977.00 ",4/12/2024,
NUEVA EPS ,CLÍNICA GIRON ESE," 463,438,088.00 "," 463,438,088.00 ",4/12/2024,
NUEVA EPS ,MEDICUC IPS LTDA," 461,003,784.00 "," 461,003,784.00 ",4/12/2024,
NUEVA EPS ,DAVITA S.A.S.," 460,911,322.00 "," 460,911,322.00 ",4/12/2024,
NUEVA EPS ,IPS PUENTE DEL MEDIO," 459,786,261.00 "," 459,786,261.00 ",4/12/2024,
NUEVA EPS ,SOCIEDAD COMERCIALIZADORA DE INSUMOS Y SERVICIOS MÉDICOS S.A.S," 457,578,980.00 "," 457,578,980.00 ",4/12/2024,
NUEVA EPS ,SERVICIO INTEGRAL DE MEDICINA AMBULATORIA - SIMA.LINK S.A.S," 457,477,278.00 "," 457,477,278.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA," 457,175,655.00 "," 457,175,655.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO SALUD YOPAL," 455,713,704.00 "," 455,713,704.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA," 455,479,710.00 "," 455,479,710.00 ",4/12/2024,
NUEVA EPS ,MOVIL VIDA SAS," 454,973,852.00 "," 454,973,852.00 ",4/12/2024,
NUEVA EPS ,CLINICA NEFROUROS SAS," 454,639,675.00 "," 454,639,675.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL MANUEL URIBE ANGEL," 454,635,804.00 "," 454,635,804.00 ",4/12/2024,
